name,dapp_sector,dapp_category,sub_category,is_active,is_multi_chain,governance_type,ownership_status,level_of_decentralisation,research_comments,tags,token_symbol,token_type,website,launch_date,chains,raised_capital,tvl,tvl_ratio,market_cap,circulating_supply,total_supply,price,users,volume,transactions,total_liquidity_usd,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,liquidity_usd,gov_numeric,own_numeric,decent_numeric,governance_score,chain_count,market_cap_norm,users_norm,tvl_norm,market_maturity,volatility_index,liquidity_efficiency,tx_per_user,volume_per_user,market_cap_per_user,has_token,token_type_clean,token_type_primary,is_governance_token,is_utility_token,is_reward_token,is_multi_type_token,is_defi,is_prediction_market,is_rwa,is_ai,is_depin,is_gaming,is_social,activity_signal_count,governance_complete,data_completeness_score,eligible_loose,analysis_eligible,primary_sub_tag,in_primary_cohort,in_secondary_cohort,primary_cohort_id,secondary_cohort_id
Wombat Dungeon Master,games,NFT Gaming,Play 2 Earn,True,True,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,CENTRALIZED,"Game ecosystem with $WOMBAT staking and voting on enhancement proposals; voting exists, but execution remains platform-mediated rather than transparently DAO-owned timelock control.",,WOMBAT,REWARD,https://dungeon.wombat.app,,"polygon,wax",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13259,0.0,196793,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2,0.0,0,0.13333333333333333,2,0.0,9.492507263739853,0.0,0.1763909514336584,0.0,,14.842220378610754,0.0,0.0,True,REWARD,REWARD,False,False,True,False,False,False,False,False,False,True,False,2,True,0.7,True,False,Play 2 Earn,False,False,,
Bitget Swap,defi,Analytics,Analytics,True,True,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,"Bitget Wallet’s Swap / “Super DEX” aggregates DEXs/bridges; non-custodial trading, but governance, routing logic, and policy are fully company-controlled.","DeFi, research, analytics",,,https://bitkeep.com/,,"arbitrum,avalanche,base,bnb-chain,ethereum,fantom,kaia,optimism,other,polygon,tron",0.0,,,0.0,0.0,0.0,,13219,94934647.53,65008,,,,,,,0.0,,1,0.0,1,0.21666666666666667,11,0.0,9.489486113405677,0.0,0.17633481204212959,0.0,,4.917769876692639,7181.681483470762,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Analytics,False,False,,
ArmourX,games,NFT Gaming,"Play 2 Earn, Staking",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"Web3 action RPG by Triumph Games; ecosystem token referenced as upcoming (TRI), but governance is not evidenced as binding DAO control; game/IP remains studio-operated.","NFT, Staking, Games, Play to Earn",TRI,REWARD,https://www.armourx.xyz/,,"arbitrum,immutablezkevm,avalanche",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12918,0.0,18073,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,3,0.0,9.466454374960302,0.0,0.17590683341175556,0.0,,1.3990555813593435,0.0,0.0,True,REWARD,REWARD,False,False,True,False,False,False,False,False,False,True,False,2,True,0.7,True,False,Play 2 Earn,False,False,,
Merchant Moe,exchanges,DEX,"AMM DEX, Farming, Staking, Yield Optimizer",True,False,ONCHAIN_TOKEN_GOVERNANCE,COMPANY_OWNED,SEMI_DECENTRALIZED,MOE with veMOE/sMOE staking governs gauges/fees on-chain; product and listings controlled by team,"Farming, Exchanges, Staking, Yield, DeFi, decentralized-exchange-dex-token, yield-farming, amm, dex, mantle-ecosystem",MOE,GOVERNANCE,https://merchantmoe.com/,,mantle,0.0,,,5360102.028,0.0,350404152.0,0.03649790051,12903,22388915750.0,1409839,4.31257921,3.49353964,-1.6206936,-46.15054545,-49.09765641,-49.79450442,58162477.0,4312579.21,5,0.0,1,0.4833333333333334,1,15.494493754504042,9.465292619805044,0.0,0.4658449298420252,9693771.192823254,0.0,109.26443462760598,1735171.3361233822,415.4151769355964,True,GOVERNANCE,GOVERNANCE,True,False,False,False,True,False,False,False,False,False,False,4,True,0.9,True,True,AMM DEX,True,True,exchanges::DEX,exchanges::DEX::AMM DEX
Lingo,games,Payments/RWA,"Play 2 Earn, Farming, Staking, Tokenized rewards",True,True,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,oken used for rewards; materials point to future DAO—present execution is company-run.,"Content Creation, Farming, NFT, Staking, solana-ecosystem, base-ecosystem, Solana Ecosystem, Real World Assets (RWA), Base Ecosystem, RWA Protocol",LINGO,REWARD,https://lingoislands.com/rewards-base,,"base,ton",0.0,0.0,,13185517.0,486206133.0,486206133.0,0.02377115162,12838,139894.56,31216,0.00302715,-2.95381808,-12.02601874,-31.23841876,-33.93585513,-39.92099706,,3027.15,1,0.0,1,0.21666666666666667,2,16.394629664066446,9.460242692591084,0.0,0.4825959867112118,20.012517961666664,0.0,2.431531391182427,10.89691229163421,1027.0694033338527,True,REWARD,REWARD,False,False,True,False,False,False,True,False,False,True,False,4,True,0.9,True,True,Play 2 Earn,True,True,games::Payments/RWA,games::Payments/RWA::Play 2 Earn
Maple,defi,Lending,"Lending, Staking, Tokenized rewards",True,True,SNAPSHOT_OFFCHAIN,FOUNDATION_OWNED,SEMI_DECENTRALIZED,Maple DAO governs via Snapshot/stSYRUP; Maple Foundation stewards execution,"RWA, Staking, DeFi, dao, ethereum-ecosystem, framework-ventures-portfolio, real-world-assets-protocols, circle-ventures-portfolio, base-ecosystem, binance-ecosystem, binance-listing, Decentralized Finance (DeFi), Lending/Borrowing Protocols, Ethereum Ecosystem, Real World Assets (RWA), Alameda Research Portfolio, Circle Ventures Portfolio, RWA Protocol",SYRUP,UTILITY,https://maple.finance/,,"base,ethereum",123.9,2628951369.0,,323763.0,1197303923.0,1200275709.0,0.3987414529,12797,34295487227.0,4124,-0.2655925,-7.43898145,-12.60865555,-7.72002652,-15.13230719,-21.53363513,2303536203.0,-265592.5,2,1.0,1,0.3833333333333333,2,12.687770134304166,9.457044187699406,21.689850884995497,0.6826776930670146,383922711.2389343,8119.9870553460405,0.32226303039774945,2679963.055950613,25.299914042353677,True,UTILITY,UTILITY,False,True,False,False,True,False,True,False,False,False,False,5,True,1.0,True,True,Lending,True,True,defi::Lending,defi::Lending::Lending
ParaSwap,exchanges,DEX,"AMM DEX, DEX Aggregator, Aggregator",True,True,SNAPSHOT_OFFCHAIN,FOUNDATION_OWNED,SEMI_DECENTRALIZED,ParaSwap (rebranded to Velora) uses DAO voting; Blur/Velora Foundation facilitates execution.,"decentralized-exchange-dex-token, defi, ethereum-ecosystem, polygon-ecosystem, fantom-ecosystem, spartan-group, bnb-chain-ecosystem, optimism-ecosystem, intent, Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Alameda Research Portfolio, Blockchain Capital Portfolio, Dex Aggregator",PSP,UTILITY,https://paraswap.io,,"arbitrum,avalanche,bnb-chain,ethereum,fantom,optimism,polygon",0.0,0.0,,6720573.047,744976909.0,1800000000.0,0.01581451158,12536,783320679.4,24528,0.1580956,7.56596858,4.79465297,13.19916507,22.48003759,-33.52252222,0.0,158095.6,2,1.0,1,0.3833333333333333,7,15.720684132511654,9.436439551116026,0.0,0.46954164290215683,13.593724404999998,0.0,1.9566049776643268,62485.6955488194,536.1018703733248,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,4,True,0.9,True,True,AMM DEX,True,True,exchanges::DEX,exchanges::DEX::AMM DEX
Blur,marketplaces,Lending,"NFT Marketplace, Marketplace, AMM DEX, Lending",True,True,SNAPSHOT_OFFCHAIN,FOUNDATION_OWNED,SEMI_DECENTRALIZED,BLUR token governs marketplace/Blend via DAO; Blur Foundation supports execution,"NFT, Marketplaces, Ethereum Ecosystem, NFT Marketplace, FTX Holdings, NFTFi, eGirl Capital Portfolio, Paradigm Portfolio, GMCI DeFi Index, GMCI Index, Made in USA, Coinbase 50 Index, collectibles-nfts, ethereum-ecosystem, egirl-capital-portfolio, made-in-america, binance-ecosystem, binance-listing",BLUR,GOVERNANCE,https://blur.io/collections,,"blast,ethereum",0.0,31494974.0,,102066406.5,2615525633.0,3000000000.0,0.03929635491,12488,148021632.3,44020,2.59860238,2.36870334,-2.92889236,-23.91713883,-44.09745557,-47.5177829,31494973.0,2598602.38,2,1.0,1,0.3833333333333333,2,18.441134213326453,9.432603535863086,17.26533856726106,0.7349130037600783,5249182.3049955005,0.30857336003104996,3.52498398462524,11853.10956918642,8173.158752402306,True,GOVERNANCE,GOVERNANCE,True,False,False,False,True,False,False,False,False,False,False,5,True,1.0,True,True,NFT Marketplace,True,True,marketplaces::Lending,marketplaces::Lending::NFT Marketplace
DeathX.Fun,gambling,NFT Gaming,"Casino, DAO Tooling, Play 2 Earn",True,True,NONE,ORPHANED,CENTRALIZED,Casual web game with no DAO/governance disclosures; fully operator-run,Gambling,,,https://deathx.fun,,"bnb-chain,polygon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12052,24030.64,71236,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0,0.0,2,0.0,9.397068870588344,0.0,0.1746175033336396,0.0,,5.910720212412878,1.9939130434782608,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,True,False,3,True,0.8,True,False,Casino,False,False,,
Drift Protocol V2,defi,DEX,"Perpetuals, Yield Optimizer, Staking, AMM DEX",True,False,ONCHAIN_TOKEN_GOVERNANCE,MIXED,DECENTRALIZED,DRIFT token + Drift DAO for protocol changes; binding governance with broad tokenholder participation.,"Exchanges, Staking, Yield, DeFi",DRIFT,GOVERNANCE,https://www.drift.trade/,,solana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11854,22829.06,70701054,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,2.0,2,0.8333333333333333,1,0.0,9.380504998499505,0.0,0.17430971140090795,0.0,,5964.320398177831,1.9258528766661043,0.0,True,GOVERNANCE,GOVERNANCE,True,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Perpetuals,False,False,,
VVS Finance,exchanges,DEX,"AMM DEX, Farming, Staking, Yield Optimizer",True,False,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,"Community incentives and votes exist, but execution remains team-controlled on Cronos","Pools, Farming, Staking, Yield, DeFi, decentralized-exchange-dex-token, ethereum-ecosystem, dex, cronos-ecosystem, Decentralized Exchange (DEX), Decentralized Finance (DeFi), Automated Market Maker (AMM), Ethereum Ecosystem, Cronos Ecosystem, Exchange-based Tokens",VVS,UTILITY,https://vvs.finance/,,cronos,0.0,192713240.0,,93313593.45,42851692611462.0,95109375961781.0,2.186904116e-06,11730,349102135.7,507950,2.38194067,3.22628514,1.95525086,-29.45159531,-41.86870432,-50.76015034,195191032.0,2381940.67,2,0.0,1,0.2833333333333333,1,18.35147636206295,9.369990189505721,19.07671384404939,0.7545791803748385,32531859.87699766,2.0652215060527177,43.30349531116794,29761.47789428815,7955.123056265985,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,5,True,1.0,True,True,AMM DEX,True,True,exchanges::DEX,exchanges::DEX::AMM DEX
Ethereum Name Service,other,Privacy/Security,"Identity, DAO Tooling",True,False,DAO_WITH_TIMELOCK,MIXED,DECENTRALIZED,ENS DAO governs treasury/protocol with timelock; ENS Foundation provides legal wrapper—highly decentralized execution,"dao, ethereum-ecosystem, governance, solana-ecosystem, web3, binance-ecosystem, binance-listing, NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service",ENS,GOVERNANCE,https://ens.domains/,,ethereum,0.0,0.0,,768055610.0,37822309.64,100000000.0,11.5526706,11730,427289.15,32385,2.36384744,4.02988571,-6.25000722,-25.5185069,-41.28876924,-52.31107311,,2363847.44,6,2.0,2,0.8999999999999999,1,20.459372698646707,9.369990189505721,0.0,0.5569853839703927,21.566373696666663,0.0,2.760869565217391,36.42703751065644,65477.886615515774,True,GOVERNANCE,GOVERNANCE,True,False,False,False,False,False,False,False,False,False,False,4,True,0.9,True,True,Identity,True,True,other::Privacy/Security,other::Privacy/Security::Identity
Rubic,defi,DEX,Aggregator,True,True,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,"Cross-chain aggregator with RBC token; DAO language exists, but practical control and routing remain team-run","Exchanges, DeFi, mineable, hybrid-pow-pos, x11, Decentralized Finance (DeFi), Arbitrum Ecosystem, Ethereum Ecosystem",RBC,UTILITY,https://rubic.exchange,,"arbitrum,astar,base,bnb-chain,aurora,ethereum,optimism,avalanche,linea,bahamut,cronos,fantom,zksync-era,polygon,zetachain,blast",0.0,0.0,,1196036.258,206390547.6,206390547.6,0.01019534,11702,13904536.96,6765,0.0,-6.27873,-5.84018,-12.1249,0.0,0.0,0.0,0.0,1,0.0,1,0.21666666666666667,16,13.994524365181409,9.367600498174767,0.0,0.4359595890668184,4.040635,0.0,0.578106306614254,1188.2188480601608,102.2078497692702,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,4,True,0.9,True,True,Aggregator,True,True,defi::DEX,defi::DEX::Aggregator
Immortal Rising 2,games,NFT Gaming,"Play 2 Earn, Social, Staking",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"Mobile/Web3 RPG sequel; IMT token used for in-game economy and progression; no DAO, Snapshot, or binding governance controlling upgrades or treasury identified; studio-led operations.","NFT, Social, Staking, Games, Play to Earn",IMT,REWARD,https://immortalrising2.com/,,"ethereum,immutablezkevm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11600,0.0,40476,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,2,0.0,9.358846580275406,0.0,0.17390725197781223,0.0,,3.489310344827586,0.0,0.0,True,REWARD,REWARD,False,False,True,False,False,False,False,False,False,True,False,2,True,0.7,True,False,Play 2 Earn,False,False,,
Katana,defi,DEX,"AMM DEX, Analytics, Identity",True,False,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,Ronin’s Katana DEX operated by Sky Mavis; emissions/LP policy set by company; chain validators provide some distribution,"research, analytics",RON,UTILITY,https://katana.roninchain.com/#/swap,,ronin,35.0,,,0.0,0.0,0.0,,11551,23420582.0,80047,,,,,,,2472073.0,,1,0.0,1,0.21666666666666667,1,0.0,9.354613861132608,0.0,0.17382859906388695,412012.1666666667,,6.929876201194702,2027.580469223444,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
Venus Protocol,defi,DAO Tooling,"Yield Optimizer, Staking, DAO Tooling",True,True,ONCHAIN_TOKEN_GOVERNANCE,DAO_OWNED,DECENTRALIZED,DeFi lending protocol on BNB Chain; XVS token holders vote on binding on-chain proposals affecting protocol parameters; DAO controls core contracts with timelock and transparent execution.,"Pools, Staking, Yield, DeFi, Governance",XVS,GOVERNANCE,https://venus.io,,"arbitrum,bnb-chain,ethereum,opbnb,optimism,zksync-era",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11280,407386918.8,39937,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,3.0,2,0.9333333333333333,6,0.0,9.33087517360492,0.0,0.1733874838176769,0.0,,3.5405141843971633,36115.86159574468,0.0,True,GOVERNANCE,GOVERNANCE,True,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Yield Optimizer,False,False,,
HOT Swap,exchanges,DEX,"AMM DEX, DAO Tooling, Yield Optimizer",True,True,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,HOT Protocol docs describe infra; no binding community governance for HOT Swap—team executes,"Exchanges, Yield, DeFi",HOT,UTILITY,https://hotdao.ai,,"arbitrum,aurora,base,bnb-chain,near,polygon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11272,864928.1,31769,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,1,0.21666666666666667,6,0.0,9.330165765044532,0.0,0.1733743014995132,0.0,,2.8183995741660754,76.73244322214336,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
SunSwap V2,exchanges,DEX,AMM DEX,True,False,ONCHAIN_TOKEN_GOVERNANCE,FOUNDATION_OWNED,SEMI_DECENTRALIZED,SunSwap under SUN/veSUN with DAO mechanics; overseen within TRON/SUN ecosystem—execution via foundation entities,"tron-ecosystem, tron20-ecosystem, binance-ecosystem, binance-listing, made-in-china",SUN,GOVERNANCE,https://sun.io/?lang=en-US#/sun_swap/v2?type=swap,,tron,0.0,,,0.0,19182486871.0,19900730000.0,0.02108746708,10988,84545638.32,145107,-0.06661493,-1.23140325,-4.60220206,-5.66991718,-17.85009606,-13.82203049,244834357.0,-66614.93000000001,5,1.0,1,0.5833333333333334,1,0.0,9.304650051446924,0.0,0.17290016533369923,40805733.36260817,,13.205951947579177,7694.360968329086,0.0,True,GOVERNANCE,GOVERNANCE,True,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
DeFi Kingdoms,games,DEX,"Play 2 Earn, Metaverse, AMM DEX, DAO Tooling",True,True,SNAPSHOT_OFFCHAIN,MIXED,SEMI_DECENTRALIZED,JEWEL holders vote via Snapshot (cJEWEL/sJEWEL); team executes game ops and upgrades → semi,"NFT, Exchanges, DeFi, Games, Play to Earn, collectibles-nfts, decentralized-exchange-dex-token, gaming, avalanche-ecosystem, harmony-ecosystem, klaytn-ecosystem, metis-andromeda-ecosystem, Decentralized Exchange (DEX), Smart Contract Platform, Exchange-based Tokens, Decentralized Finance (DeFi), Gaming (GameFi), Automated Market Maker (AMM), Metaverse, Avalanche Ecosystem, Harmony Ecosystem, Metis Ecosystem, RPG, Gaming Governance Token, Gaming Utility Token, Avalanche L1, Appchains, Action Games",JEWEL,REWARD,https://defikingdoms.com,,"avalanche,defikingdoms,kaia",0.0,308097.0,6.54465516,2025053.22,113537457.1,121010985.6,0.01775967751,10225,385554.9,6477830,0.4970368,-0.39265676,-13.22375264,-29.61740629,-49.29935106,-50.21550889,315562.0,497036.8,2,2.0,1,0.4833333333333333,3,14.521107033472965,9.232688775639945,12.638173193164794,0.6003443616389098,52617.45811260666,0.15214266813195162,633.5286063569682,37.707080684596576,198.04921466992664,True,REWARD,REWARD,False,False,True,False,True,False,False,False,False,True,False,5,True,1.0,True,True,Play 2 Earn,True,True,games::DEX,games::DEX::Play 2 Earn
My Neighbor Alice,games,NFT marketplace,"Play 2 Earn, Metaverse, DAO Tooling, NFT Marketplace",True,True,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,"ALICE token confers governance rights, but studio controls development and execution → semi","NFT, Metaverse, Social, Games, Play to Earn, collectibles-nfts, defi, gaming, entertainment, ethereum-ecosystem, binance-launchpool, solana-ecosystem, dao-maker, exnetwork-capital-portfolio, chromia-ecosystem, play-to-earn, bnb-chain-ecosystem, binance-ecosystem, binance-listing, Gaming (GameFi), BNB Chain Ecosystem, Binance Launchpool, DaoMaker Launchpad, Ethereum Ecosystem, Gaming Governance Token, Gaming Utility Token, Simulation Games, YZi Labs (Prev. Binance Labs) Portfolio",ALICE,REWARD,https://www.myneighboralice.com/,,"chromia,bnb-chain,ethereum",0.0,0.0,,22210110.47,99903142.25,99903142.25,0.2456448727,9842,29.21,316805,1.65646722,-0.02557167,1.21353407,-25.69270354,-16.57967944,-32.53781216,0.0,1656467.22,2,0.0,1,0.2833333333333333,3,16.916058214768416,9.194515821629212,0.0,0.4874160870626678,12.67488348,0.0,32.189087583824424,0.00296789270473481,2256.6663757366387,True,REWARD,REWARD,False,False,True,False,False,False,False,False,False,True,False,4,True,0.9,True,False,Play 2 Earn,False,False,,
KyberSwap Classic,exchanges,DEX,"AMM DEX, DAO Tooling, Farming, Identity",True,True,ONCHAIN_TOKEN_GOVERNANCE,FOUNDATION_OWNED,DECENTRALIZED,"KyberDAO (staked KNC) executes binding decisions for KyberSwap, incl. Classic → high decentralization","Pools, Farming, Exchanges, Yield, DeFi, marketplace, decentralized-exchange-dex-token, dao, ethereum-ecosystem, amm, three-arrows-capital-portfolio, governance, kenetic-capital-portfolio, pantera-capital-portfolio, parafi-capital, polygon-ecosystem, arbitrum-ecosystem, bnb-chain-ecosystem, optimism-ecosystem, binance-ecosystem, binance-listing",KNC,"GOVERNANCE, UTILITY",https://kyberswap.com/#/about,,"avalanche,bnb-chain,cronos,ethereum,fantom,polygon",422.45,,,0.0,190541271.1,240583960.8,0.2755864346,9826,9879396.18,178116,1.86701825,1.32012252,-0.22091293,-9.85759501,-12.79598792,-27.87522468,1187933.0,1867018.25,5,1.0,2,0.7333333333333334,6,0.0,9.192888978362427,0.0,0.17082340716360814,197997.51164051003,,18.12700997353959,1005.4341726032974,0.0,True,"GOVERNANCE, UTILITY",GOVERNANCE,True,True,False,True,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
Gaimin,collectibles,NFT marketplace,"NFT Marketplace, Marketplace, Infrastructure, Play 2 Earn",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"No public DAO; platform, token and infra governed by company → centralized","NFT, Sports, Games, Play to Earn, Marketplaces, Artificial Intelligence (AI), Smart Contract Platform, Gaming (GameFi), BNB Chain Ecosystem, Solana Ecosystem, Layer 2 (L2), DePIN, Gaming Platform, platform, ai-big-data, distributed-computing, collectibles-nfts, defi, gaming, dapp, binance-smart-chain, fan-token, solana-ecosystem, seedify, cmc-labs",GMRX,UTILITY,https://gaimin.gg,,"bnb-chain,solana,opbnb,ethereum",0.0,0.0,,0.0,44201369100.0,97196923682.0,8.629916407e-05,9765,12.54,37520,-2.84364166,6.62092799,28.01999366,35.42648736,-18.25937841,-34.2647398,,-2843641.6599999997,1,0.0,0,0.06666666666666667,4,0.0,9.186662244621605,0.0,0.17070770122224285,20.431921203333335,,3.8422939068100357,0.0012841781874039938,0.0,True,UTILITY,UTILITY,False,True,False,False,False,False,False,True,True,False,False,3,True,0.8,True,False,NFT Marketplace,False,False,,
